professor_name;
Rex  Abert;
Rex  Abert;
Rex  Abert;
Rex  Abert;
Rhoda  Jost;
Richard  Bodek;
Richard  Bodek;
Richard  Burns;
Richard  Burns;
Richard  Burns;
Richard  Burns;
Richard  Curtis;
Richard  Fallon;
Richard  Gendron;
Richard  O\'Brien;
Rick  Dukes;
Rick  Dukes;
Rick  Olguin;
Ricki  Heller;
Rina  Yarmish;
Rita  Sowell;
Rita  Sowell;
Rob  Wells;
Robert  Bender;
Robert  Burton;
Robert  Burton;
Robert  Eierman;
Robert  Karpinski;
Robert  Karpinski;
Robert  Karpinski;
Robert  Karpinski;
Robert  Karpinski;
Robert  Karpinski;
Robert  Karpinski;
Robert  Karpinski;
Robert  Stecker;
Robert  Stecker;
Robert  Stecker;
Roberta  Reynolds;
Roger  Strong;
Roger  Strong;
Ron  Cameron;
Ronald  Goldsmith;
Ronald  Weber;
Rosanne  Lorden;
Rudi  Hartmann;
Rudi  Hartmann;
Ruthie  Dare-Halma;
Ruthie  Dare-Halma;
Ruthie  Dare-Halma;
Ruthie  Dare-Halma;
Ryan  Meany;
S  Fenton;
S  Fenton;
Sabrina  Berent;
Sam  Kohn;
Sam  Roweis;
Sandra  Brown;
Sandra  Brown;
Sandra  Brown;
Sandra  Brown;
Sandra  Brown;
Sariwan  Tjandra;
Sariwan  Tjandra;
Sariwan  Tjandra;
Satterwhite;
Savage-Dun;
Savage-Dun;
Scott  Bergeson;
Scott  Bergeson;
Scott  Bergeson;
Scott  Bergeson;
Scott  Bergeson;
Scott  Bergeson;
Scott  Bergeson;
Scott  Bergeson;
Scott  Churchill;
Scott  Labarge;
Scott  Labarge;
Scott  Labarge;
Scott  Peters;
Scott  Peters;
Scott  Peters;
Shahinda  Hafeez;
Shahinda  Hafeez;
Shahinda  Hafeez;
Shahinda  Hafeez;
Shahinda  Hafeez;
Shahinda  Hafeez;
Shahinda  Hafeez;
Shane  Bell;
Shane  Bell;
Shannon  Gadbois;
Shannon  Gadbois;
Shannon  Gadbois;
Shannon  Gadbois;
Sharon  Teague;
Sheng  Zhang;
Sheng  Zhang;
Sheng  Zhang;
Sheng  Zhang;
Sherry  Rising;
Sheryl  Gifford;
Sidney E.  Hardyway;
Sidney E.  Hardyway;
Sidney E.  Hardyway;
Skip  Sedivec;
Sonia  Werner;
Soong  Sohng;
Stafford  Rorke;
Stephen  Hupp;
Stephen  Hupp;
Stephen  Timmons;
Stephen  Timmons;
Stephen  Timmons;
Stephen  Timmons;
Steve  Wilson;
Steven  Jones;
Steven  Jones;
Steven  Jones;
Steven  Jones;
Sudeb  Mitra;
Sudeb  Mitra;
Sudeb  Mitra;
Sudeb  Mitra;
Sudeb  Mitra;
Sue  Lape;
Sue  Lape;
Sue  Lape;
Sue  Lape;
Sue  Lape;
Sue  Lape;
Sue  Lape;
Sue  Lape;
Sue  Parker;
Sue  Sipple;
Summer  Carnett;
Susan  Larkin;
Susan  Larkin;
Susan  Lindahl;
Susan  Lindahl;
Susan  Lindahl;
Susan  Lindahl;
Susan  Lindahl;
Susan  Lindahl;
Susan  Lindahl;
Susan  Lindahl;
Susan  Lindahl;
Susan  Lindahl;
Susan  Lindahl;
Susan  Mulcahy;
Susan  Mulcahy;
Susan  Sailors;
Suzanne L.  Cross;
T  Farris;
T.  Moore;
Tabitha  Sparks;
Tangan  Gao;
Tanya  Usyk;
Ted  Tarkow;
Thane  Glenn;
Thomas  Boyle;
Thomas  Cooke;
Thomas  Cooke;
Thomas  Cooke;
Thomas  Cooke;
Thomas  Hu;
Thomas  Hu;
Thomas  Madden;
Thomas  Schnarre;
Thomas  Schnarre;
Thomas  Schnarre;
Thomas  Schnarre;
Thomas  Schnarre;
Thomas  Schnarre;
Thomas  Schnarre;
Tim  Gongaware;
Tim  Gongaware;
Tim  Gongaware;
Tim  Gongaware;
Tim  Gongaware;
Tim  Gongaware;
Tim  Inman;
Tim  Wandling;
Tim  Wandling;
Tim  Wandling;
Timothy  Fox;
Timothy  McCauley;
Timothy L  Brown;
Tina  Laplaca;
Tina  Laplaca;
Todd  Ballantyne;
Todd  Ballantyne;
Todd  Ballantyne;
Todd  Ballantyne;
Todd  Ballantyne;
Todd  Ballantyne;
Tom  Johnson;
Tom  Streeter;
Tomoko  Deguchi;
Tony  Hage;
Tony  Hage;
Tony  Hage;
Tony  Hage;
Tony  Hage;
Tony  Hage;
Tony  Hage;
Tracey  Francese;
Tracy  Morkin McGill;
Tracy  Morkin McGill;
Tracy  Morkin McGill;
Tracy  Morkin McGill;
Travis  Langley;
Travis  Langley;
Travis  Langley;
Trent  Snider;
Trent  Snider;
Trent  Snider;
Trish  Root;
Trish  Root;
Valerie  Allen;
Valerie  Rohy;
Vanessa  Mitchell;
Vida  Praitis;
Vike;
Vincent  Delcastillo;
Vincent  Delcastillo;
Vincent  Ferraro;
Vincent  Ferraro;
Vincent  Ferraro;
Vladimir  Tulovsky;
Vo  Liem;
Walt  Thielen;
Walt  Thielen;
Walt  Thielen;
Wayne  Erickson;
Wayne  Grossman;
Wendy  Ho;
William  Brooks;
William  Brooks;
William  Brooks;
William  Brooks;
William  Brooks;
William  Brooks;
William  Brooks;
William  Brooks;
William  Brooks;
William  Brooks;
William  Farmen;
William  Gordon;
William  Gordon;
William  Gordon;
William  Gordon;
William  Hollinrake;
William  Jenkins;
William  Masten;
William  Masten;
William  Masten;
William  Masten;
William  Masten;
William  Masten;
William  Masten;
Wilma  Saffran;
Y. Peter  Chung;
Y. Peter  Chung;
Ying  Wang;
Younghe  Kim Park;
Younghe  Kim Park;
Younghe  Kim Park;
Younghe  Kim Park;
Younghe  Kim Park;
Younghe  Kim Park;
Andrea  Woody;
Andrew  Delamater;
Andrew  Lesk;
Andrew  Lesk;
Andrew  Lesk;
Andrzej  Czajkowski;
Angelica  Vessella;
Angelica  Vessella;
Anwarul  Haque;
Anwarul  Haque;
Betty  Zacate;
Bill  Peterson;
Blake  Sorem;
Bob  Baugher;
Bob  Young;
Bob  Young;
Brandie  Siegfried;
Brandie  Siegfried;
Brandie  Siegfried;
Brenda  Adams;
Brian  Potter;
Brian  Potter;
Brian  Storey;
Candice  White;
Carole  Myscofski;
Catherine  Chen;
Catherine  Chen;
Catherine  Chen;
Chantal  Maille;
Chantal  Maille;
Charles  Cherry;
Charles  O\'Brien;
Charles  O\'Brien;
Chris  Boucher;
Chris  Dobson;
Chris  Miller;
Chuck  Fields;
Clare  Johnson;
Clark  Midkiff;
Corinn  Columpar;
Corinn  Columpar;
Cynthia  Maguire;
Dan  McCarthy;
Daniel  Knudsen;
Daniel  Talham;
Daniel  Talham;
Danny  Welsch;
Darel  Swenson;
Darwin  Davis;
David  Perkins;
Deirdre  O\' Shea;
Dennis  Crockett;
Dennis  Richardson;
Dennis  Richardson;
Desmond  Harding;
Desmond  Harding;
Diane  Reid;
Dona  Fletcher;
Doyoung  Lee;
Doyoung  Lee;
Dwayne  Rurka;
Edward  Wong;
Edward  Wong;
Eleanor  Branch;
Eleanor  Branch;
Elizabeth  Bloch-Smith;
Elizabeth  Borgwardt;
Elizabeth  Borgwardt;
Elizabeth  Salter;
Elizabeth  Spievak;
Emily  Blanck;
Eric  Winters;
Ewa  Duma;
F  Goosetree;
Filiz  Dogru;
Fred  Simmond;
Gary  Bruce;
George  Williams;
Gerald  Ludwig;
Hal  Blythe;
Harry  Meshaw;
Harry  Meshaw;
Heather  Albanesi;
Hugh  Afshari;
Ian  Spears;
Ian  Spears;
Ian  Spears;
Ian  Wojcik-Andrews;
Ida  Slusher;
Ida  Slusher;
Imafidon  Olaye;
Imafidon  Olaye;
James  Worley;
Jans  Wager;
Jay  Ko;
Jeffery  Zorn;
Jennifer  Spock;
Jerry  Scripps;
Jessica  Hartos;
Jim  Burns;
Jim  Lissemore;
Jim  Walker;
Jim  Whitehead;
Joan  Lobo;
Joann  Chirico;
John  Baer;
John  Baer;
John  Baker;
John  Beneski;
John  Beneski;
John  Burk;
John  Constantino;
John  Gallaher;
John  Reed;
John  Zenger;
Jon  Fisher;
K  McFadden;
Karen  Carr;
Karen  Carr;
Karen  Douglas;
Karen  Douglas;
Karen  Kaplowitz;
Kate  Greene;
Kathleeen  Devanney;
Kathleen  Ochshorn;
Kathleen  Sinning;
Kazim  Ruhi;
Kelly  Kadera;
Kelvin  Jasek-Rysdahl;
Ken  Milner;
Ken  Moynihan;
Ken  Sumner;
Kent  Yager;
Kevin  Hanson;
Klaas  Kraay;
Klaas  Kraay;
Klaas  Kraay;
Klaas  Kraay;
Klaas  Kraay;
Laurie  Ross;
Linda  Shelton;
Linda  Shelton;
Linda  Shelton;
Linda  Shelton;
Linda  Shelton;
Lisa  Robson;
Luoheng  Han;
Marc  Stern;
Margaret  Mitchell;
Maria  Fitzpatrick;
Maria  Fitzpatrick;
Maria  Fitzpatrick;
Maria Beth  Grabe;
Marilyn  Rose;
Marjory  Saunders;
Marjory  Saunders;
Mark  Damen;
